Name,Platform,Year_of_Release,Genre,NA_sales,EU_sales,JP_sales,Other_sales,Critic_Score,User_Score,Rating
Colin McRae Rally 3,XB,2002,Racing,0.033,0.032670000000000005,0.11023000000000001,0.03363,86,7.4,E
TMNT,DS,2007,Action,0.033,0.032670000000000005,0.11023000000000001,0.03363,42,2.2,E10+
Stolen,PS2,2005,Action,0.022000000000000002,0.02178,0.10682000000000001,0.03242,51,7.4,T
Stoked: Big Air Edition,X360,2009,Sports,0.022000000000000002,0.02178,0.10682000000000001,0.03242,72,7.7,T
LEGO Jurassic World,PC,2015,Action,0.0,0.0,0.1,0.03,72,7.1,E10+
Pro Race Driver,XB,2003,Racing,0.033,0.032670000000000005,0.11023000000000001,0.03363,80,7.5,T
The Movies,PC,2005,Simulation,0.011000000000000001,0.01089,0.10341,0.031209999999999998,84,8.3,T
FIFA World Cup Germany 2006,DS,2006,Sports,0.033,0.032670000000000005,0.11023000000000001,0.03363,71,7.2,E
Supreme Commander: Forged Alliance,PC,2007,Strategy,0.011000000000000001,0.01089,0.10341,0.031209999999999998,81,8.9,E10+
Dragon Ball: Advanced Adventure,GBA,2004,Action,0.033,0.032670000000000005,0.11023000000000001,0.03363,75,8.5,E10+
Lost Planet 3,PC,2013,Shooter,0.0,0.0,0.1,0.03,61,6.2,T
Echo Night Beyond,PS2,2004,Adventure,0.022000000000000002,0.02178,0.10682000000000001,0.03242,60,8.8,T
Meteos: Disney Magic,DS,2007,Puzzle,0.011000000000000001,0.01089,0.10341,0.031209999999999998,74,6.6,E
Beyblade Evolution,3DS,2013,Action,0.022000000000000002,0.02178,0.10682000000000001,0.03242,49,6.3,E
Castlevania: Lords of Shadow 2,PC,2014,Action,0.011000000000000001,0.01089,0.10341,0.031209999999999998,58,7.7,M
Greg Hastings' Tournament Paintball Max'd,DS,2006,Shooter,0.033,0.032670000000000005,0.11023000000000001,0.03363,39,7.4,E10+
Halo: Combat Evolved,PC,2003,Shooter,0.022000000000000002,0.02178,0.10682000000000001,0.03242,83,7.4,M
Exist Archive: The Other Side of the Sky,PS4,2015,Role-Playing,0.011000000000000001,0.01089,0.10341,0.031209999999999998,69,7.9,T
Little Red Riding Hood's Zombie BBQ,DS,2008,Shooter,0.033,0.032670000000000005,0.11023000000000001,0.03363,68,7.3,T
Assassin's Creed Chronicles: China,PS4,2015,Action,0.0,0.0,0.1,0.03,69,6.4,T
Worms: Ultimate Mayhem,PC,2011,Strategy,0.0,0.0,0.1,0.03,66,7.8,E10+
Rugby 08,PS2,2007,Sports,0.022000000000000002,0.02178,0.10682000000000001,0.03242,74,7.4,E
Caesar IV,PC,2006,Strategy,0.0,0.0,0.1,0.03,74,7.6,E10+
Ferrari Challenge Trofeo Pirelli,PS3,2008,Racing,0.0,0.0,0.1,0.03,71,6.2,E
Cy Girls,PS2,2004,Action,0.022000000000000002,0.02178,0.10682000000000001,0.03242,53,8.8,M
Ray Gigant,PSV,2015,Role-Playing,0.0,0.0,0.1,0.03,72,8.1,T
APB Reloaded,PC,2011,Role-Playing,0.022000000000000002,0.02178,0.10682000000000001,0.03242,56,5.7,M
Bubble Bobble Double Shot,DS,2007,Puzzle,0.033,0.032670000000000005,0.11023000000000001,0.03363,50,4.8,E
Bionicle Heroes,Wii,2007,Shooter,0.033,0.032670000000000005,0.11023000000000001,0.03363,52,5.8,E10+
Harry Potter and the Order of the Phoenix,PC,2007,Action,0.0,0.0,0.1,0.03,63,7.1,E10+
C.O.R.E.,DS,2009,Shooter,0.033,0.032670000000000005,0.11023000000000001,0.03363,44,6.9,M
Chaos Wars,PS2,2006,Strategy,0.0,0.0,0.1,0.03,64,6.9,T
Steambot Chronicles,PS2,2005,Role-Playing,0.022000000000000002,0.02178,0.10682000000000001,0.03242,74,8.2,T
Scaler,GC,2004,Platform,0.033,0.032670000000000005,0.11023000000000001,0.03363,69,7.3,E
Scarface: The World is Yours,PC,2006,Action,0.011000000000000001,0.01089,0.10341,0.031209999999999998,73,7.5,M
Legasista,PS3,2012,Role-Playing,0.0,0.0,0.1,0.03,68,6.3,T
Fatal Fury: Battle Archives Volume 1,PS2,2006,Fighting,0.022000000000000002,0.02178,0.10682000000000001,0.03242,68,8.3,T
Harry Potter and the Prisoner of Azkaban,PC,2004,Action,0.0,0.0,0.1,0.03,67,7.2,E
OutRun 2006: Coast 2 Coast,PSP,2006,Racing,0.033,0.032670000000000005,0.11023000000000001,0.03363,82,8.1,E
Without Warning,PS2,2005,Shooter,0.022000000000000002,0.02178,0.10682000000000001,0.03242,45,6.5,M
Napoleon Dynamite: The Game,PSP,2007,Puzzle,0.033,0.032670000000000005,0.11023000000000001,0.03363,37,4.6,E10+
Saints Row 2,PC,2009,Action,0.0,0.0,0.1,0.03,72,6.8,M
Trine 2,PC,2011,Platform,0.0,0.0,0.1,0.03,84,8.4,E10+
Teenage Zombies: Invasion of the Alien Brain Thingys,DS,2008,Adventure,0.033,0.032670000000000005,0.11023000000000001,0.03363,67,8.2,E10+
Homefront: The Revolution,PC,2016,Shooter,0.011000000000000001,0.01089,0.10341,0.031209999999999998,54,3.5,M
RLH: Run Like Hell,XB,2003,Shooter,0.033,0.032670000000000005,0.11023000000000001,0.03363,55,8.0,M
Obscure,XB,2004,Adventure,0.033,0.032670000000000005,0.11023000000000001,0.03363,66,8.4,M
Just Dance 2017,XOne,2016,Misc,0.033,0.032670000000000005,0.11023000000000001,0.03363,75,8.0,E10+
Stranger of Sword City,PSV,2015,Role-Playing,0.022000000000000002,0.02178,0.10682000000000001,0.03242,71,8.0,T
World of Goo,PC,2008,Puzzle,0.0,0.0,0.1,0.03,90,8.5,E
Secret Files 2: Puritas Cordis,PC,2009,Adventure,0.0,0.0,0.1,0.03,64,7.1,T
Monster Kingdom: Jewel Summoner,PSP,2006,Role-Playing,0.0,0.0,0.1,0.03,66,6.8,T
Railroad Tycoon 3,PC,2003,Strategy,0.0,0.0,0.1,0.03,80,7.7,E
S.T.A.L.K.E.R.: Clear Sky,PC,2008,Shooter,0.0,0.0,0.1,0.03,75,7.7,M
Painkiller: Hell Wars,XB,2006,Shooter,0.033,0.032670000000000005,0.11023000000000001,0.03363,68,7.4,M
FunkMaster Flex's Digital Hitz Factory,PS2,2003,Misc,0.022000000000000002,0.02178,0.10682000000000001,0.03242,71,8.9,E
World in Conflict,PC,2007,Strategy,0.0,0.0,0.1,0.03,89,8.1,T
Tomb Raider: Anniversary,PC,2007,Action,0.0,0.0,0.1,0.03,83,8.1,T
Infamous: First Light,PS4,2014,Action,0.0,0.0,0.1,0.03,73,7.5,T
Tour de France 2014,PS4,2014,Sports,0.0,0.0,0.1,0.03,53,5.1,E
RedCard 20-03,XB,2002,Sports,0.033,0.032670000000000005,0.11023000000000001,0.03363,67,9.0,E
Bounty Hounds,PSP,2006,Action,0.033,0.032670000000000005,0.11023000000000001,0.03363,63,6.0,T
TOCA Race Driver 3,XB,2006,Racing,0.033,0.032670000000000005,0.11023000000000001,0.03363,84,8.0,E10+
Silent Scope,GBA,2002,Shooter,0.022000000000000002,0.02178,0.10682000000000001,0.03242,70,8.0,T
The Cursed Crusade,PC,2011,Action,0.0,0.0,0.1,0.03,55,6.0,M
Hotel Giant 2,PC,2008,Strategy,0.0,0.0,0.1,0.03,58,2.5,E
DarkStar One,PC,2006,Simulation,0.0,0.0,0.1,0.03,71,7.2,T
Hitman: Blood Money,PC,2006,Action,0.0,0.0,0.1,0.03,82,8.8,M
Duke Nukem 3D: 20th Anniversary World Tour,PS4,2016,Shooter,0.033,0.032670000000000005,0.11023000000000001,0.03363,77,6.9,M
Section 8,PC,2009,Shooter,0.022000000000000002,0.02178,0.10682000000000001,0.03242,72,7.0,T
Alpha Protocol,PC,2010,Role-Playing,0.0,0.0,0.1,0.03,72,7.5,M
Planescape: Torment,PC,1998,Role-Playing,0.011000000000000001,0.01089,0.10341,0.031209999999999998,91,9.2,T
Star Wars Jedi Knight: Jedi Academy,PC,2003,Shooter,0.0,0.0,0.1,0.03,81,8.6,T
Red Faction II,GC,2003,Shooter,0.033,0.032670000000000005,0.11023000000000001,0.03363,79,7.3,M
Battle Engine Aquila,PS2,2003,Shooter,0.022000000000000002,0.02178,0.10682000000000001,0.03242,73,9.0,T
Special Forces: Nemesis Strike,XB,2005,Shooter,0.033,0.032670000000000005,0.11023000000000001,0.03363,60,6.5,M
Women's Volleyball Championship,PS2,2007,Sports,0.0,0.0,0.1,0.03,32,4.0,E
Crimson Tears,PS2,2004,Role-Playing,0.022000000000000002,0.02178,0.10682000000000001,0.03242,62,7.8,T
Battle Assault 3 featuring Gundam Seed,PS2,2004,Action,0.022000000000000002,0.02178,0.10682000000000001,0.03242,48,8.7,T
WRC: FIA World Rally Championship,PSP,2005,Racing,0.022000000000000002,0.02178,0.10682000000000001,0.03242,67,7.8,E
Rapala Tournament Fishing!,X360,2006,Sports,0.033,0.032670000000000005,0.11023000000000001,0.03363,41,8.0,E
Superstars V8 Racing,PS3,2009,Racing,0.0,0.0,0.1,0.03,66,4.9,E
JoJo's Bizarre Adventure: Eyes of Heaven,PS4,2015,Fighting,0.0,0.0,0.1,0.03,61,7.4,T
Supreme Ruler: Cold War,PC,2011,Strategy,0.0,0.0,0.1,0.03,63,6.8,RP
Rise of Nations: Rise of Legends,PC,2006,Strategy,0.0,0.0,0.1,0.03,84,8.5,T
The Sum of All Fears,GC,2003,Shooter,0.033,0.032670000000000005,0.11023000000000001,0.03363,36,3.4,T
Yumi's Odd Odyssey,3DS,2013,Platform,0.0,0.0,0.1,0.03,74,7.7,E
EverBlue 2,PS2,2002,Adventure,0.022000000000000002,0.02178,0.10682000000000001,0.03242,59,7.5,E
Electroplankton,DS,2005,Misc,0.011000000000000001,0.01089,0.10341,0.031209999999999998,71,7.0,E
FIFA World Cup: Germany 2006,GBA,2006,Sports,0.022000000000000002,0.02178,0.10682000000000001,0.03242,57,6.9,E
Earthworm Jim 2,GBA,2002,Platform,0.022000000000000002,0.02178,0.10682000000000001,0.03242,45,5.7,E
Dungeon Maker: Hunting Ground,PSP,2006,Role-Playing,0.033,0.032670000000000005,0.11023000000000001,0.03363,70,6.4,E10+
MotoGP,PSP,2006,Racing,0.033,0.032670000000000005,0.11023000000000001,0.03363,69,7.1,E
Apache: Air Assault,PC,2010,Simulation,0.0,0.0,0.1,0.03,64,7.5,T
Call of Juarez: Bound in Blood,PC,2009,Shooter,0.0,0.0,0.1,0.03,78,8.0,M
Red Faction: Guerrilla,PC,2009,Shooter,0.0,0.0,0.1,0.03,82,7.5,M
Deus Ex: Mankind Divided,PC,2016,Role-Playing,0.0,0.0,0.1,0.03,83,6.1,M
Astonishia Story,PSP,2006,Role-Playing,0.033,0.032670000000000005,0.11023000000000001,0.03363,48,4.9,E10+
Prince of Persia: The Forgotten Sands,PC,2010,Action,0.0,0.0,0.1,0.03,75,6.6,T
RACE On,PC,2009,Racing,0.0,0.0,0.1,0.03,73,8.2,E
Song of the Deep,PC,2016,Action,0.033,0.032670000000000005,0.11023000000000001,0.03363,73,6.3,E
Tork: Prehistoric Punk,XB,2005,Platform,0.022000000000000002,0.02178,0.10682000000000001,0.03242,62,6.2,E
Overlord II,PC,2009,Action,0.0,0.0,0.1,0.03,79,8.1,T
Jikandia: The Timeless Land,PSP,2010,Role-Playing,0.033,0.032670000000000005,0.11023000000000001,0.03363,60,7.2,T
Toy Shop,DS,2008,Simulation,0.033,0.032670000000000005,0.11023000000000001,0.03363,31,5.4,E
DiRT Rally,PC,2016,Racing,0.0,0.0,0.1,0.03,86,8.7,E
Trials Fusion,PC,2014,Racing,0.0,0.0,0.1,0.03,80,6.8,E10+
Prison Architect,PS4,2016,Action,0.011000000000000001,0.01089,0.10341,0.031209999999999998,80,8.0,M
Sorcery Saga: The Curse of the Great Curry God,PSV,2013,Role-Playing,0.0,0.0,0.1,0.03,65,7.3,T
Dance Factory,PS2,2006,Action,0.022000000000000002,0.02178,0.10682000000000001,0.03242,56,5.8,E
The Legend of Heroes III: Song of the Ocean,PSP,2006,Role-Playing,0.033,0.032670000000000005,0.11023000000000001,0.03363,58,6.1,E10+
Combat Mission: Shock Force,PC,2007,Strategy,0.0,0.0,0.1,0.03,62,3.3,T
F1 2002,GC,2002,Racing,0.022000000000000002,0.02178,0.10682000000000001,0.03242,72,7.8,E
Men of War,PC,2009,Strategy,0.011000000000000001,0.01089,0.10341,0.031209999999999998,80,8.1,M
Alter Ego,PC,1985,Simulation,0.0,0.0,0.1,0.03,59,5.8,T
Zero Escape: Virtue's Last Reward,3DS,2012,Adventure,0.033,0.032670000000000005,0.11023000000000001,0.03363,88,8.8,M
Darkstalkers Resurrection,PS3,2013,Fighting,0.0,0.0,0.1,0.03,80,7.3,T
Transformers: Devastation,PC,2015,Action,0.0,0.0,0.1,0.03,74,7.6,T
The Golf Club,XOne,2014,Sports,0.033,0.032670000000000005,0.11023000000000001,0.03363,64,5.4,E
Neverwinter Nights,PC,2002,Role-Playing,0.0,0.0,0.1,0.03,91,8.2,T
Digimon World 4,XB,2005,Role-Playing,0.022000000000000002,0.02178,0.10682000000000001,0.03242,54,8.8,E
Guilty Gear XX Accent Core Plus,Wii,2009,Fighting,0.011000000000000001,0.01089,0.10341,0.031209999999999998,76,7.3,T
Galleon: Islands of Mystery,XB,2004,Action,0.022000000000000002,0.02178,0.10682000000000001,0.03242,67,7.0,T
Sunny Garcia Surfing,PS2,2001,Sports,0.022000000000000002,0.02178,0.10682000000000001,0.03242,61,7.9,E
Lock On: Modern Air Combat,PC,2003,Simulation,0.0,0.0,0.1,0.03,76,7.5,E
Worms: WMD,PS4,2016,Action,0.011000000000000001,0.01089,0.10341,0.031209999999999998,78,7.6,E10+
Rabbids Land,WiiU,2012,Misc,0.011000000000000001,0.01089,0.10341,0.031209999999999998,52,5.2,E10+
Guild Wars,PC,2005,Role-Playing,0.033,0.032670000000000005,0.11023000000000001,0.03363,89,8.4,T
Take On Helicopters,PC,2011,Simulation,0.0,0.0,0.1,0.03,70,6.7,T
S.L.A.I.: Steel Lancer Arena International,PS2,2005,Simulation,0.011000000000000001,0.01089,0.10341,0.031209999999999998,66,7.8,T
Nacho Libre,DS,2006,Action,0.033,0.032670000000000005,0.11023000000000001,0.03363,56,5.8,E10+
Homeworld 2,PC,2003,Strategy,0.0,0.0,0.1,0.03,83,8.3,T
Rayman 3: Hoodlum Havoc,PC,2003,Platform,0.0,0.0,0.1,0.03,74,8.3,E
Graffiti Kingdom,PS2,2004,Role-Playing,0.011000000000000001,0.01089,0.10341,0.031209999999999998,71,7.1,E
Klonoa 2: Dream Champ Tournament,GBA,2002,Platform,0.022000000000000002,0.02178,0.10682000000000001,0.03242,78,9.3,E
N+,PSP,2007,Platform,0.033,0.032670000000000005,0.11023000000000001,0.03363,79,7.8,E
Knights of Honor,PC,2004,Strategy,0.0,0.0,0.1,0.03,77,9.1,E10+
Empire Earth II,PC,2005,Strategy,0.0,0.0,0.1,0.03,79,7.1,T
Hot Pixel,PSP,2007,Puzzle,0.033,0.032670000000000005,0.11023000000000001,0.03363,55,6.5,T
Valentino Rossi: The Game,XOne,2016,Racing,0.011000000000000001,0.01089,0.10341,0.031209999999999998,74,8.1,E
Codename: Panzers Cold War,PC,2009,Strategy,0.0,0.0,0.1,0.03,67,5.8,T
Star Wars: The Force Unleashed II,PC,2010,Action,0.033,0.032670000000000005,0.11023000000000001,0.03363,59,5.8,T
Atomic Betty,GBA,2005,Puzzle,0.022000000000000002,0.02178,0.10682000000000001,0.03242,62,7.5,E
Doom,PC,1992,Shooter,0.022000000000000002,0.02178,0.10682000000000001,0.03242,85,8.2,M
Street Jam Basketball,GBA,2004,Sports,0.022000000000000002,0.02178,0.10682000000000001,0.03242,35,8.0,E
SimCity,PC,1988,Simulation,0.0,0.0,0.1,0.03,64,2.2,E10+
Harry Potter and the Half-Blood Prince,PC,2009,Action,0.0,0.0,0.1,0.03,64,6.1,E10+
Doom 3 BFG Edition,PC,2012,Shooter,0.0,0.0,0.1,0.03,59,5.3,M
Popeye: Rush for Spinach,GBA,2005,Platform,0.022000000000000002,0.02178,0.10682000000000001,0.03242,48,4.2,E
Culdcept,PS2,2002,Strategy,0.011000000000000001,0.01089,0.10341,0.031209999999999998,78,8.9,T
GTR Evolution,PC,2008,Racing,0.0,0.0,0.1,0.03,83,8.2,E
Lords of the Fallen,PC,2014,Role-Playing,0.0,0.0,0.1,0.03,73,6.9,M
NBA 08,PSP,2007,Sports,0.033,0.032670000000000005,0.11023000000000001,0.03363,75,7.5,E
Sins of a Solar Empire,PC,2008,Strategy,0.0,0.0,0.1,0.03,87,8.2,T
NBA 2K13,PC,2012,Sports,0.0,0.0,0.1,0.03,90,6.8,E
Resident Evil 4,PC,2007,Action,0.0,0.0,0.1,0.03,76,7.4,M
007: Quantum of Solace,PC,2008,Action,0.011000000000000001,0.01089,0.10341,0.031209999999999998,70,6.3,T
Metal Dungeon,XB,2002,Role-Playing,0.022000000000000002,0.02178,0.10682000000000001,0.03242,44,7.2,T
Drome Racers,GC,2003,Racing,0.022000000000000002,0.02178,0.10682000000000001,0.03242,54,6.6,E
Gekido Advance: Kintaro's Revenge,GBA,2002,Action,0.022000000000000002,0.02178,0.10682000000000001,0.03242,70,7.0,T
Commander: Conquest of the Americas,PC,2010,Strategy,0.0,0.0,0.1,0.03,68,5.2,T
LEGO Pirates of the Caribbean: The Video Game,PC,2011,Action,0.033,0.032670000000000005,0.11023000000000001,0.03363,73,6.6,E10+
Race Driver 2006,PSP,2006,Racing,0.033,0.032670000000000005,0.11023000000000001,0.03363,81,8.5,T
Buffy the Vampire Slayer: Wrath of the Darkhul King,GBA,2003,Action,0.022000000000000002,0.02178,0.10682000000000001,0.03242,44,8.6,T
Mighty No. 9,WiiU,2016,Platform,0.022000000000000002,0.02178,0.10682000000000001,0.03242,48,4.6,E10+
Superdimension Neptune vs Sega Hard Girls,PSV,2016,Role-Playing,0.0,0.0,0.1,0.03,73,8.4,T
The Talos Principle,PS4,2015,Puzzle,0.0,0.0,0.1,0.03,88,8.4,E10+
Spectral Souls: Resurrection of the Ethereal Empires,PSP,2005,Role-Playing,0.033,0.032670000000000005,0.11023000000000001,0.03363,47,8.2,T
Syberia II,XB,2004,Adventure,0.022000000000000002,0.02178,0.10682000000000001,0.03242,71,8.7,T
Braid,PC,2009,Platform,0.0,0.0,0.1,0.03,90,8.6,E10+
Syberia,PC,2002,Action,0.0,0.0,0.1,0.03,82,8.5,T
Turn It Around,DS,2006,Action,0.033,0.032670000000000005,0.11023000000000001,0.03363,39,4.5,E
Jack Keane,PC,2008,Adventure,0.0,0.0,0.1,0.03,69,7.0,T
Monsters vs. Aliens,PC,2009,Action,0.011000000000000001,0.01089,0.10341,0.031209999999999998,63,6.2,E10+
Ride,PC,2015,Racing,0.0,0.0,0.1,0.03,68,4.8,E
LEGO Harry Potter: Years 1-4,PC,2010,Action,0.022000000000000002,0.02178,0.10682000000000001,0.03242,79,7.9,E10+
MechAssault: Phantom War,DS,2006,Simulation,0.033,0.032670000000000005,0.11023000000000001,0.03363,66,4.5,T
The Last Guy,PS3,2009,Action,0.0,0.0,0.1,0.03,77,6.9,E10+
Max Payne,GBA,2003,Shooter,0.022000000000000002,0.02178,0.10682000000000001,0.03242,78,7.8,M
Star Trek: Tactical Assault,PSP,2006,Strategy,0.022000000000000002,0.02178,0.10682000000000001,0.03242,64,7.9,E
Cossacks: European Wars,PC,2001,Strategy,0.0,0.0,0.1,0.03,74,8.6,T
MX vs. ATV Supercross,PS3,2014,Racing,0.022000000000000002,0.02178,0.10682000000000001,0.03242,58,3.5,E
NBA 2K7,XB,2006,Sports,0.022000000000000002,0.02178,0.10682000000000001,0.03242,83,8.6,E
XBLAZE Code: Embryo,PSV,2013,Adventure,0.011000000000000001,0.01089,0.10341,0.031209999999999998,43,7.4,M
Warhammer: Mark of Chaos,PC,2006,Strategy,0.0,0.0,0.1,0.03,73,7.4,M
Warship Gunner 2,PS2,2006,Simulation,0.011000000000000001,0.01089,0.10341,0.031209999999999998,62,8.5,T
Gotcha Force,GC,2003,Shooter,0.011000000000000001,0.01089,0.10341,0.031209999999999998,56,8.2,E
Driver: Parallel Lines,Wii,2007,Racing,0.011000000000000001,0.01089,0.10341,0.031209999999999998,59,6.0,M
Battlefield Vietnam,PC,2004,Shooter,0.0,0.0,0.1,0.03,84,7.5,T
Dead Rising 2,PS4,2016,Action,0.011000000000000001,0.01089,0.10341,0.031209999999999998,82,6.6,M
Age of Conan: Rise of the Godslayer,PC,2010,Role-Playing,0.0,0.0,0.1,0.03,83,8.4,M
Buffy the Vampire Slayer: Chaos Bleeds,GC,2003,Action,0.022000000000000002,0.02178,0.10682000000000001,0.03242,75,9.0,T
Jet Grind Radio,GBA,2003,Action,0.022000000000000002,0.02178,0.10682000000000001,0.03242,74,9.3,E
Max Payne 2: The Fall of Max Payne,PC,2003,Shooter,0.0,0.0,0.1,0.03,86,9.0,M
Magicka,PC,2011,Role-Playing,0.0,0.0,0.1,0.03,74,7.6,T
Baldur's Gate: Dark Alliance,GBA,2004,Role-Playing,0.022000000000000002,0.02178,0.10682000000000001,0.03242,76,6.5,T
NHL 07,XB,2006,Sports,0.022000000000000002,0.02178,0.10682000000000001,0.03242,75,7.7,E10+
The Technomancer,XOne,2016,Role-Playing,0.011000000000000001,0.01089,0.10341,0.031209999999999998,68,7.4,M
Guild Wars: Nightfall,PC,2006,Role-Playing,0.0,0.0,0.1,0.03,84,8.7,T
Medal of Honor: Vanguard,PS2,2007,Shooter,0.0,0.0,0.1,0.03,63,6.1,T
Super Monkey Ball Adventure,PS2,2006,Platform,0.011000000000000001,0.01089,0.10341,0.031209999999999998,53,6.7,E
Madden NFL 07,GBA,2006,Sports,0.022000000000000002,0.02178,0.10682000000000001,0.03242,68,9.3,E
MySims,PC,2008,Simulation,0.0,0.0,0.1,0.03,70,6.4,E
The Sims 2: Bon Voyage,PC,2007,Simulation,0.011000000000000001,0.01089,0.10341,0.031209999999999998,74,7.3,T
AniMates!,DS,2007,Simulation,0.022000000000000002,0.02178,0.10682000000000001,0.03242,33,2.5,E
Star Wars The Clone Wars: Republic Heroes,PC,2009,Action,0.0,0.0,0.1,0.03,46,4.7,T
The Peanuts Movie: Snoopy's Grand Adventure,PS4,2015,Action,0.0,0.0,0.1,0.03,59,6.6,E
Aegis of Earth: Protonovus Assault,PS4,2016,Action,0.022000000000000002,0.02178,0.10682000000000001,0.03242,57,7.8,T
Bully: Scholarship Edition,PC,2008,Action,0.0,0.0,0.1,0.03,72,7.5,T
Justice League Heroes: The Flash,GBA,2006,Action,0.022000000000000002,0.02178,0.10682000000000001,0.03242,72,7.4,E10+
Metal Saga,PS2,2005,Role-Playing,0.011000000000000001,0.01089,0.10341,0.031209999999999998,62,7.3,T
Divinity II: Flames of Vengeance,PC,2010,Role-Playing,0.0,0.0,0.1,0.03,72,8.3,M
Battlefield 2142,PC,2006,Shooter,0.0,0.0,0.1,0.03,80,6.8,T
Air Conflicts: Secret Wars,PC,2011,Simulation,0.0,0.0,0.1,0.03,65,6.4,T
Lost Planet 2,PC,2010,Shooter,0.0,0.0,0.1,0.03,63,6.3,T
X3: Terran Conflict,PC,2008,Simulation,0.0,0.0,0.1,0.03,73,7.9,T
Agatha Christie's The ABC Murders,PS4,2016,Adventure,0.011000000000000001,0.01089,0.10341,0.031209999999999998,67,6.2,T
Judge Dredd: Dredd Vs Death,PS2,2003,Shooter,0.011000000000000001,0.01089,0.10341,0.031209999999999998,52,5.3,M
SWAT 4,PC,2005,Shooter,0.0,0.0,0.1,0.03,85,8.6,M
Battlefield 1942,PC,2002,Shooter,0.011000000000000001,0.01089,0.10341,0.031209999999999998,89,8.6,T
Napoleon Dynamite: The Game,DS,2007,Puzzle,0.022000000000000002,0.02178,0.10682000000000001,0.03242,45,7.3,E10+
Legend of Kay Anniversary,PS4,2015,Action,0.0,0.0,0.1,0.03,62,6.4,E10+
Dungeon Siege II,PC,2005,Role-Playing,0.0,0.0,0.1,0.03,80,7.9,M
Battlestations: Pacific,PC,2009,Strategy,0.0,0.0,0.1,0.03,74,8.4,T
ZooCube,GC,2002,Puzzle,0.022000000000000002,0.02178,0.10682000000000001,0.03242,67,6.1,E
GRID Autosport,PC,2014,Racing,0.0,0.0,0.1,0.03,78,6.2,E
The Lord of the Rings: Conquest,PC,2009,Action,0.0,0.0,0.1,0.03,57,6.7,T
Stake: Fortune Fighters,XB,2003,Fighting,0.022000000000000002,0.02178,0.10682000000000001,0.03242,26,3.7,T
Serious Sam Advance,GBA,2004,Shooter,0.022000000000000002,0.02178,0.10682000000000001,0.03242,51,7.2,M
Cold War,XB,2005,Shooter,0.022000000000000002,0.02178,0.10682000000000001,0.03242,60,8.0,T
Steel Battalion: Line of Contact,XB,2004,Simulation,0.022000000000000002,0.02178,0.10682000000000001,0.03242,70,8.0,T
NBA Starting Five,XB,2002,Sports,0.022000000000000002,0.02178,0.10682000000000001,0.03242,48,5.5,E
Spy Hunter: Nowhere To Run,PS2,2006,Racing,0.011000000000000001,0.01089,0.10341,0.031209999999999998,51,6.0,T
Final Fantasy XIV: Heavensward,PC,2015,Action,0.011000000000000001,0.01089,0.10341,0.031209999999999998,86,7.7,T
Omega Quintet,PS4,2014,Role-Playing,0.0,0.0,0.1,0.03,58,7.1,T
"Ed, Edd n Eddy: The Mis-Edventures",XB,2005,Platform,0.022000000000000002,0.02178,0.10682000000000001,0.03242,56,7.7,E
Viva Pinata,PC,2007,Simulation,0.0,0.0,0.1,0.03,78,7.8,E
Neverwinter Nights 2,PC,2006,Role-Playing,0.0,0.0,0.1,0.03,82,6.5,T
Star Wars: Empire at War - Forces of Corruption,PC,2006,Strategy,0.0,0.0,0.1,0.03,75,8.6,T
Jurassic Park: Operation Genesis,PC,2003,Simulation,0.0,0.0,0.1,0.03,72,8.7,T
Warhammer Online: Age of Reckoning,PC,2008,Role-Playing,0.0,0.0,0.1,0.03,86,7.9,T
Total Overdose: A Gunslinger's Tale in Mexico,XB,2005,Shooter,0.022000000000000002,0.02178,0.10682000000000001,0.03242,71,9.2,M
AMF Xtreme Bowling,PS2,2006,Sports,0.011000000000000001,0.01089,0.10341,0.031209999999999998,30,4.2,E
Worms,PS3,2009,Strategy,0.0,0.0,0.1,0.03,76,6.9,E10+
Capcom Digital Collection,X360,2012,Action,0.022000000000000002,0.02178,0.10682000000000001,0.03242,65,5.3,T
The Settlers: Rise of an Empire,PC,2007,Strategy,0.011000000000000001,0.01089,0.10341,0.031209999999999998,66,7.7,E10+
Tank Beat,DS,2006,Strategy,0.011000000000000001,0.01089,0.10341,0.031209999999999998,40,5.4,E10+
ParaWorld,PC,2006,Strategy,0.0,0.0,0.1,0.03,71,8.3,T
Rengoku II:  The Stairway To H.E.A.V.E.N.,PSP,2006,Action,0.022000000000000002,0.02178,0.10682000000000001,0.03242,51,7.6,T
Here They Lie,PS4,2016,Adventure,0.0,0.0,0.1,0.03,62,6.5,M
George of the Jungle and the Search for the Secret,Wii,2008,Platform,0.022000000000000002,0.02178,0.10682000000000001,0.03242,35,4.0,E
Inkheart,DS,2009,Adventure,0.022000000000000002,0.02178,0.10682000000000001,0.03242,39,2.2,E
Demigod,PC,2009,Strategy,0.0,0.0,0.1,0.03,76,7.9,T
Mage Knight: Destiny's Soldier,DS,2006,Strategy,0.022000000000000002,0.02178,0.10682000000000001,0.03242,59,7.1,E10+
Stronghold Crusader Extreme,PC,2008,Strategy,0.0,0.0,0.1,0.03,45,6.8,T
DemiKids: Light Version,GBA,2002,Role-Playing,0.022000000000000002,0.02178,0.10682000000000001,0.03242,62,8.3,E
Cities XL 2011,PC,2010,Simulation,0.0,0.0,0.1,0.03,70,5.7,E
